id,name,pitches,rv_tot,pct_tot,rv_11,pct_11,rv_12,pct_12,rv_13,pct_13,rv_14,pct_14,rv_16,pct_16,rv_17,pct_17,rv_18,pct_18,rv_19,pct_19,season
435559,"Suzuki, Kurt",5388,-5.2503797784107125,0.4728796844181459,1,0.2847222222222222,-1,0.4751381215469613,0,0.2386363636363636,0,0.6792452830188679,-2,0.6128266033254157,0,0.3426573426573426,-2,0.4636118598382749,-2,0.171875,2019
572287,"Zunino, Mike",5573,2.564438475021211,0.4933201385452746,0,0.2185430463576159,2,0.5492957746478874,0,0.2447552447552447,-1,0.6458333333333334,1,0.6944444444444444,0,0.3008130081300813,1,0.5277044854881267,-1,0.2105263157894736,2019
595751,"Alfaro, Jorge",8588,-1.074310152166276,0.4743183259353202,2,0.2845188284518828,1,0.4829268292682926,0,0.2171717171717171,2,0.6602870813397129,-4,0.5972696245733788,0,0.3584905660377358,-1,0.4906937394247039,-2,0.1958762886597938,2019
543510,"McCann, James",7896,-10.125405874128436,0.4483795522886735,0,0.219626168224299,2,0.5112219451371571,1,0.2640449438202247,1,0.6584070796460177,-1,0.6356275303643725,-3,0.2008547008547008,-5,0.4395424836601307,-3,0.1389830508474576,2019
543877,"Vázquez, Christian",8829,13.251499716653676,0.511842509996924,1,0.2448979591836734,6,0.5533333333333333,3,0.28,1,0.6572504708097928,3,0.7099337748344371,0,0.3076923076923077,-1,0.471326164874552,0,0.2804878048780488,2019
519390,"Vogt, Stephen",3967,-1.9468577798834592,0.4545454545454545,-1,0.1546391752577319,-3,0.3114754098360656,1,0.2222222222222222,0,0.6491935483870968,0,0.6354515050167224,0,0.3137254901960784,0,0.5020080321285141,1,0.2818791946308724,2019
518595,"d'Arnaud, Travis",5481,-0.3169718151095166,0.48712967459932,0,0.2160493827160493,4,0.5708812260536399,0,0.2551020408163265,-2,0.6291866028708134,-1,0.6287262872628726,-1,0.2684563758389262,0,0.51338199513382,-1,0.2513089005235602,2019
488771,"Castro, Jason",5469,2.222209768827311,0.4995159728944821,-1,0.1691176470588235,-2,0.4372623574144487,0,0.2045454545454545,0,0.6573816155988857,2,0.6860215053763441,1,0.3305785123966942,1,0.5208333333333334,2,0.324,2019
595978,"Hedges, Austin",7094,22.65287301204703,0.5385762206485277,0,0.2333333333333333,-1,0.4776119402985074,1,0.2339181286549707,2,0.6405622489959839,1,0.6818950930626058,3,0.4414414414414414,8,0.6194503171247357,4,0.3991769547325103,2019
519222,"Romine, Austin",4912,-0.2454183062242244,0.4875541125541126,0,0.2276422764227642,0,0.4619565217391304,1,0.253012048192771,2,0.7109375,-3,0.6261398176291794,1,0.3793103448275862,0,0.4659949622166247,-1,0.2126436781609195,2019
608348,"Kelly, Carson",6885,5.06087824859076,0.522815158546017,1,0.2222222222222222,-1,0.4509803921568627,0,0.1826923076923076,2,0.6963249516441006,0,0.6820083682008368,1,0.3858921161825726,2,0.5439560439560439,2,0.3698630136986301,2019
592407,"Holaday, Bryan",2655,-4.567961594759671,0.4384384384384384,0,0.1805555555555555,-1,0.3669724770642202,0,0.1463414634146341,-2,0.5879396984924623,1,0.671957671957672,0,0.3378378378378378,-1,0.4166666666666667,0,0.2252252252252252,2019
605131,"Barnes, Austin",4032,4.183770252018686,0.5166880616174583,-1,0.15,-2,0.3620689655172414,-1,0.1710526315789473,-2,0.6145454545454545,1,0.6949152542372882,0,0.3595505617977528,5,0.6328767123287671,3,0.4512195121951219,2019
595284,"Knapp, Andrew",2601,-0.1581761389056211,0.5169230769230769,1,0.3508771929824561,1,0.6226415094339622,0,0.2941176470588235,2,0.7272727272727273,-2,0.5781990521327014,0,0.3424657534246575,-1,0.4784688995215311,-1,0.2469135802469135,2019
455104,"Iannetta, Chris",3191,-3.6017540834360653,0.4681708299758259,1,0.2363636363636363,0,0.5342465753424658,0,0.3023255813953488,2,0.7478260869565218,-2,0.6075949367088608,0,0.3536585365853658,-4,0.3387096774193548,-1,0.2413793103448276,2019
543228,"Gomes, Yan",6847,-2.6297133275466473,0.4789818742768993,0,0.2108433734939759,-2,0.3761467889908257,-1,0.1704545454545454,6,0.7210526315789474,-4,0.6111111111111112,1,0.3669064748201439,0,0.5016611295681063,-2,0.1927272727272727,2019
592663,"Realmuto, J.T.",10095,4.892329284165526,0.5037573805689748,1,0.2105263157894736,-2,0.3836477987421384,-1,0.2371794871794871,7,0.7473544973544973,-4,0.6323319027181689,2,0.4019607843137255,0,0.5097560975609756,0,0.2727272727272727,2019
435263,"McCann, Brian",5765,5.33254670224814,0.4955503512880562,1,0.238095238095238,-1,0.4065934065934066,-1,0.1555555555555555,5,0.7518248175182481,-2,0.6413301662707839,2,0.4171122994652406,1,0.4796573875802998,0,0.2352941176470588,2019
452095,"Flowers, Tyler",6194,13.90707941241273,0.5298042704626335,0,0.2258064516129032,2,0.5427350427350427,-1,0.1170212765957446,0,0.6477272727272727,1,0.684331797235023,2,0.3507109004739336,6,0.6227272727272727,4,0.3505535055350554,2019
608700,"Plawecki, Kevin",3479,4.022847061170365,0.53515625,0,0.2121212121212121,-1,0.4539877300613497,0,0.2153846153846154,-1,0.6387434554973822,3,0.7946428571428571,-1,0.3088235294117647,1,0.5375494071146245,1,0.2681159420289855,2019
606988,"Greiner, Grayson",4519,-2.6601611103829463,0.4757519950890116,1,0.2551020408163265,-2,0.4011299435028249,0,0.2068965517241379,1,0.6435045317220544,-1,0.6883116883116883,0,0.3050847457627119,0,0.4984894259818731,-2,0.1955307262569832,2019
431145,"Martin, Russell",3954,5.747971852876569,0.5336963921034718,1,0.2479338842975206,2,0.5368421052631579,0,0.225,1,0.7003154574132492,1,0.7517985611510791,0,0.3727272727272727,-1,0.50390625,0,0.282051282051282,2019
465041,"Cervelli, Francisco",2664,-1.2105984646011407,0.4742574257425742,1,0.2686567164179104,-1,0.4344262295081967,0,0.1081081081081081,0,0.671875,-1,0.6055555555555555,0,0.4,0,0.4743589743589743,0,0.2346938775510204,2019
621512,"Nido, Tomás",2759,4.33140154178716,0.5054401582591493,0,0.1666666666666666,-1,0.4326923076923077,0,0.22,-1,0.6,3,0.7741935483870968,0,0.2575757575757575,0,0.4842105263157895,2,0.3983050847457627,2019
624431,"Trevino, Jose",2757,-1.2940845588486427,0.4763285024154589,1,0.2533333333333333,1,0.5652173913043478,0,0.2372881355932203,1,0.7089201877934272,-1,0.6296296296296297,0,0.2584269662921348,-1,0.4148936170212766,-1,0.1309523809523809,2019
643396,"Kiner-Falefa, Isiah",2758,-9.497824692286692,0.4263775971093044,0,0.1944444444444444,-2,0.376,-1,0.108695652173913,-1,0.6529680365296804,-2,0.5342465753424658,-1,0.2025316455696202,-1,0.4684684684684684,-1,0.208,2019
592200,"Casali, Curt",4466,1.990766487300366,0.4871638141809291,-1,0.0759493670886076,0,0.50920245398773,0,0.2222222222222222,-3,0.6567164179104478,1,0.670299727520436,0,0.3211009174311927,3,0.5071225071225072,1,0.2522935779816513,2019
571466,"Barnhart, Tucker",6873,5.242740558078788,0.4898305084745762,-1,0.106060606060606,-1,0.4528301886792453,0,0.2371794871794871,-3,0.6189189189189189,5,0.687374749498998,0,0.3058823529411765,4,0.5819327731092437,1,0.2876712328767123,2019
518735,"Grandal, Yasmani",9798,16.098148497388035,0.5104591143710948,0,0.199074074074074,2,0.5145888594164456,2,0.3163841807909605,-6,0.5844155844155844,7,0.7254374158815612,0,0.3255033557046979,6,0.5566502463054187,3,0.3122171945701357,2019
572033,"Phegley, Josh",6965,-9.21165938481783,0.4585531273549359,-1,0.1890243902439024,-1,0.4417808219178082,-1,0.1875,1,0.673773987206823,-1,0.5966101694915255,-2,0.2865168539325842,-3,0.4347826086956521,-1,0.2633451957295373,2019
607732,"Stallings, Jacob",3953,4.714966406710748,0.5057553956834533,0,0.1805555555555555,-1,0.3884892086330935,-1,0.108695652173913,-1,0.651685393258427,2,0.6784313725490196,1,0.4466019417475728,2,0.5246913580246914,3,0.3695652173913043,2019
553882,"Narváez, Omar",7424,-9.781473122361447,0.4665486725663716,0,0.1955307262569832,-1,0.4291497975708502,0,0.30625,-2,0.5882352941176471,-3,0.6471544715447154,0,0.3303571428571428,-2,0.457975986277873,-1,0.2724137931034482,2019
642336,"Mejía, Francisco",3936,-2.998602346680686,0.4721141374837873,0,0.1648351648351648,-2,0.3652694610778443,-1,0.1382978723404255,-1,0.6185567010309279,0,0.704119850187266,0,0.3308270676691729,2,0.550314465408805,1,0.287292817679558,2019
506702,"León, Sandy",4258,2.4494249883483445,0.5184243964421855,1,0.2894736842105263,5,0.6334661354581673,0,0.2333333333333333,1,0.6797153024911032,0,0.6797752808988764,-1,0.247191011235955,-2,0.4498269896193771,-1,0.173076923076923,2019
605170,"Caratini, Victor",3561,1.5433249034637315,0.5103857566765578,0,0.28,-1,0.4137931034482758,0,0.2151898734177215,-1,0.6205128205128205,2,0.7413249211356467,0,0.421875,1,0.5357142857142857,1,0.2953367875647668,2019
553869,"Díaz, Elias",6533,-11.966763323288676,0.4468001570475068,0,0.2,0,0.4693140794223827,0,0.2456140350877192,-1,0.6367265469061876,-3,0.6172344689378757,-1,0.3368983957219251,-5,0.38715953307393,-2,0.2,2019
488671,"Avila, Alex",3697,4.855973396249683,0.5245202558635395,-1,0.1413043478260869,0,0.5037593984962406,1,0.2,1,0.6996904024767802,0,0.6848739495798319,1,0.376068376068376,2,0.5525423728813559,1,0.3270440251572327,2019
608596,"Murphy, Tom",4960,3.784032201728016,0.5048150025342119,-1,0.1458333333333333,-2,0.38860103626943,-1,0.1208791208791208,-1,0.5745257452574526,-1,0.6642335766423357,2,0.4011627906976744,6,0.6464646464646465,2,0.3510204081632653,2019
642082,"Sisco, Chance",3441,-7.02029602247336,0.4426588750913075,0,0.1443298969072164,-1,0.4044117647058823,0,0.1846153846153846,1,0.6705426356589147,-2,0.5948905109489051,-1,0.3431372549019608,-1,0.4405594405594406,-1,0.1854304635761589,2019
455117,"Maldonado, Martín",7748,-1.3028208336056912,0.4816772374911909,-1,0.1832460732984293,-1,0.4266211604095563,0,0.203125,-3,0.6225296442687747,3,0.7077702702702703,-1,0.2553191489361702,0,0.5050505050505051,2,0.2861271676300578,2019
547379,"Pérez, Roberto",8508,11.072297990625191,0.5178100263852242,0,0.1637931034482758,0,0.4794871794871795,0,0.2340425531914893,-2,0.6582278481012658,5,0.7136690647482015,0,0.422077922077922,3,0.5597147950089126,4,0.3246753246753247,2019
668670,"Rogers, Jake",2834,-2.7494012124124643,0.4759206798866855,-1,0.1285714285714285,-1,0.4608695652173913,-1,0.1020408163265306,0,0.64,-1,0.6378378378378379,0,0.2409638554216867,1,0.5616438356164384,0,0.2831858407079646,2019
643376,"Jansen, Danny",7951,9.15013892553926,0.5026473702788563,0,0.2311320754716981,2,0.4728260869565217,1,0.2237762237762237,2,0.702803738317757,0,0.6459143968871596,1,0.4035087719298245,2,0.5411985018726592,1,0.2675585284280936,2019
641598,"Garver, Mitch",5563,0.5619494436111432,0.4865375531412376,-1,0.1353383458646616,-2,0.4314516129032258,0,0.1411764705882353,-1,0.6385869565217391,0,0.6415584415584416,2,0.3743016759776536,4,0.5824175824175825,1,0.2992424242424242,2019
543308,"Hicks, John",4508,-6.255824105840368,0.4672897196261682,0,0.2105263157894736,-2,0.40625,0,0.2619047619047619,1,0.6555891238670695,-1,0.6593059936908517,0,0.3293413173652694,-2,0.4523160762942779,-1,0.2078651685393258,2019
456078,"Castillo, Welington",3709,-7.856475340353216,0.4276504297994269,-1,0.0932203389830508,1,0.5245098039215687,0,0.1692307692307692,-3,0.578397212543554,0,0.654054054054054,0,0.3153153153153153,-3,0.3825503355704698,0,0.25,2019
547172,"Wolters, Tony",7836,-9.066355570910227,0.4602030789387488,-1,0.1572052401746725,-1,0.4617647058823529,0,0.1626016260162601,-4,0.6365105008077544,1,0.6603415559772297,-2,0.320754716981132,0,0.4696734059097978,-1,0.2222222222222222,2019
457763,"Posey, Buster",7272,10.87285505566296,0.5140082181546507,2,0.2742857142857143,0,0.4643874643874643,-1,0.1463414634146341,8,0.7409948542024014,0,0.6752988047808764,3,0.3590733590733591,0,0.4989010989010989,-1,0.2445414847161572,2019
607345,"Smith, Kevan",3999,-7.591532732017721,0.4278975741239892,0,0.1623931623931624,1,0.5235849056603774,0,0.2,0,0.6383763837638377,-1,0.6504065040650406,-1,0.1683168316831683,-3,0.3817567567567567,-2,0.1560283687943262,2019
518960,"Lucroy, Jonathan",6389,-5.118301102016104,0.4731750219876869,-1,0.1212121212121212,-2,0.3944223107569721,-1,0.1875,-2,0.6310160427807486,1,0.6837782340862423,-2,0.2446043165467626,1,0.5009823182711198,0,0.3037037037037037,2019
545358,"Stassi, Max",3263,7.447548427362056,0.5368682684341343,0,0.1976744186046511,0,0.4375,0,0.2068965517241379,0,0.6504854368932039,3,0.7751937984496124,0,0.3146067415730337,2,0.5916030534351145,2,0.3833333333333333,2019
575929,"Contreras, Willson",7544,-3.578346908785885,0.4843532684283727,1,0.2323943661971831,0,0.4662576687116564,0,0.2222222222222222,0,0.6270022883295194,-1,0.6982248520710059,0,0.308411214953271,0,0.4761146496815286,-3,0.210691823899371,2019
444489,"Piña, Manny",3241,5.504782287802312,0.5211148648648649,0,0.2,0,0.5,0,0.173076923076923,-1,0.6116504854368932,2,0.7283464566929134,1,0.4941176470588235,2,0.5702127659574469,1,0.3086419753086419,2019
600474,"Severino, Pedro",6890,-6.88908925782698,0.4621182070606902,-1,0.1989247311827957,0,0.4349315068493151,0,0.2164179104477611,0,0.6374269005847953,-3,0.611764705882353,0,0.3205128205128205,-1,0.4836601307189542,-1,0.2250922509225092,2019
425877,"Molina, Yadier",8296,-1.4519458746831972,0.4868251928020565,2,0.2709163346613545,4,0.5969387755102041,1,0.2551724137931034,0,0.6648745519713262,1,0.680952380952381,-2,0.2926829268292683,-6,0.4265975820379965,-2,0.1960227272727272,2019
669257,"Smith, Will",3338,3.193101699223879,0.5108153078202995,0,0.2753623188405797,2,0.5562130177514792,0,0.2037037037037037,1,0.6822429906542056,-1,0.6824034334763949,0,0.264367816091954,0,0.4901185770750988,1,0.3089430894308943,2019
650619,"Viloria, Meibrys",3162,-4.745674521747343,0.4509001636661211,0,0.2209302325581395,-1,0.3582089552238806,0,0.2542372881355932,-4,0.5816733067729084,0,0.6761904761904762,-1,0.2988505747126437,0,0.4849624060150376,0,0.2015503875968992,2019
571912,"Maile, Luke",3179,0.0932514724539378,0.4688581314878893,0,0.1827956989247312,1,0.4743589743589743,0,0.2769230769230769,-1,0.6104651162790697,0,0.660377358490566,1,0.4125,-1,0.5141700404858299,-1,0.2137404580152671,2019
595956,"Gallagher, Cam",2884,1.7593933025718047,0.4875666074600355,0,0.1808510638297872,-1,0.3039215686274509,0,0.14,2,0.720754716981132,-1,0.5675675675675675,1,0.5578947368421052,2,0.5243445692883895,0,0.2476190476190476,2019
446308,"Wieters, Matt",3188,-7.616662343328551,0.4326530612244898,0,0.1511627906976744,0,0.4936708860759494,0,0.1666666666666666,0,0.6883720930232559,-3,0.5466101694915254,-1,0.2705882352941176,-2,0.4094488188976378,-1,0.1897810218978102,2019
455139,"Chirinos, Robinson",8234,-6.141095706389585,0.4767141009055627,-1,0.1675392670157068,-2,0.4145077720207253,-1,0.1463414634146341,-2,0.6416382252559727,-2,0.6530944625407166,1,0.4022988505747126,3,0.5191693290734825,-1,0.2346938775510204,2019
425772,"Mathis, Jeff",5857,-4.217511490817216,0.4769161810847154,-1,0.1145038167938931,-3,0.375,-2,0.1267605633802817,-3,0.5922330097087378,2,0.7199211045364892,0,0.3076923076923077,1,0.5272727272727272,2,0.3166666666666666,2019
596142,"Sánchez, Gary",6672,-4.7697120182573745,0.4688112985484504,0,0.2441860465116279,0,0.4313725490196078,0,0.2444444444444444,1,0.6406926406926406,0,0.6830708661417323,-2,0.2258064516129032,-3,0.4275092936802974,0,0.3016528925619834,2019
467092,"Ramos, Wilson",8930,-1.663779732415917,0.4685274850469951,2,0.2568093385214007,8,0.5869565217391305,4,0.3531598513011152,-1,0.6334405144694534,3,0.6736566186107471,-3,0.2195121951219512,-10,0.328996282527881,-4,0.1623931623931624,2019
608348,"Kelly, Carson",2691,3.48926147300171,0.495766698024459,0,0.2068965517241379,0,0.4144144144144144,0,0.2459016393442623,2,0.7142857142857143,-1,0.645021645021645,1,0.4,1,0.5271966527196653,-1,0.2203389830508474,2020
642082,"Sisco, Chance",1665,-5.797366914454672,0.4592274678111588,0,0.1875,-1,0.3157894736842105,0,0.1363636363636363,0,0.6827586206896552,-2,0.5692307692307692,0,0.3269230769230769,-1,0.4914285714285714,-1,0.2093023255813953,2020
595751,"Alfaro, Jorge",1896,-4.434977391743049,0.4206128133704735,0,0.1538461538461538,0,0.4769230769230769,0,0.1794871794871795,-1,0.5864197530864198,-1,0.5714285714285714,0,0.2105263157894736,-2,0.45,0,0.1875,2020
607732,"Stallings, Jacob",3438,2.007323305686621,0.4885993485342019,-1,0.1333333333333333,-2,0.3677419354838709,0,0.2372881355932203,-2,0.5990990990990991,1,0.6596638655462185,0,0.3068181818181818,3,0.61003861003861,1,0.3333333333333333,2020
571974,"Murphy, John Ryan",1522,0.8171913997808651,0.5056390977443609,0,0.1219512195121951,0,0.3898305084745763,0,0.1666666666666666,0,0.6727272727272727,0,0.6777777777777778,0,0.25,1,0.6216216216216216,1,0.4150943396226415,2020
518595,"d'Arnaud, Travis",2810,2.3735702494025115,0.4899135446685879,1,0.2236842105263158,1,0.5031446540880503,1,0.3484848484848485,1,0.6545454545454545,0,0.703030303030303,0,0.3076923076923077,-2,0.4421052631578947,0,0.2432432432432432,2020
452095,"Flowers, Tyler",1611,1.1810231604300303,0.4893617021276595,0,0.2340425531914893,1,0.5172413793103449,0,0.3076923076923077,0,0.625,0,0.6756756756756757,0,0.3333333333333333,1,0.5517241379310345,0,0.2,2020
543228,"Gomes, Yan",2270,-3.0827954046002946,0.4487034949267193,0,0.2033898305084746,-1,0.3737373737373737,0,0.1621621621621621,1,0.6767676767676768,-1,0.6115702479338843,0,0.3793103448275862,-1,0.4598930481283422,-1,0.1616161616161616,2020
592663,"Realmuto, J.T.",2642,0.3152662906290971,0.5199182839632278,1,0.2424242424242424,-1,0.3723404255319149,0,0.1764705882352941,2,0.764367816091954,0,0.6700507614213198,1,0.4761904761904761,-1,0.5106382978723404,0,0.2842105263157894,2020
641598,"Garver, Mitch",1466,-0.4292152998055746,0.4633273703041144,0,0.1395348837209302,0,0.4677419354838709,0,0.1851851851851851,-1,0.5445544554455446,0,0.5842696629213483,0,0.3846153846153846,0,0.5403225806451613,0,0.4054054054054054,2020
519222,"Romine, Austin",2941,-2.6600987376766025,0.4583723105706268,-1,0.1168831168831168,-1,0.3235294117647059,0,0.2051282051282051,0,0.6099585062240664,0,0.6737967914438503,0,0.3157894736842105,-1,0.4724770642201835,0,0.3090909090909091,2020
506702,"León, Sandy",1625,1.0808141889428562,0.5023696682464455,0,0.1538461538461538,0,0.524390243902439,0,0.2553191489361702,-1,0.5963302752293578,1,0.6771653543307087,0,0.53125,1,0.6160714285714286,1,0.25,2020
595284,"Knapp, Andrew",1566,-3.3818720659180905,0.4494195688225539,0,0.1842105263157894,0,0.423728813559322,0,0.1875,0,0.6016949152542372,-1,0.525,0,0.4117647058823529,-1,0.5128205128205128,0,0.25,2020
467092,"Ramos, Wilson",2949,0.4812405173576553,0.447935368043088,1,0.25,3,0.5859872611464968,1,0.273972602739726,1,0.6617647058823529,0,0.6380090497737556,-1,0.2241379310344827,-5,0.2956989247311828,-1,0.1565217391304348,2020
543510,"McCann, James",2113,4.782690332348049,0.5179948586118251,0,0.0526315789473684,-1,0.3505154639175257,0,0.225,0,0.6375,1,0.7444444444444445,0,0.4102564102564102,2,0.6224489795918368,1,0.324074074074074,2020
644433,"Tromp, Chadwick",1507,3.2847787566745597,0.5018518518518519,0,0.1904761904761904,0,0.3709677419354839,0,0.1666666666666666,2,0.7017543859649122,-1,0.6276595744680851,1,0.3898305084745763,1,0.5686274509803921,0,0.3720930232558139,2020
600474,"Severino, Pedro",2504,-4.158061769378822,0.457286432160804,0,0.2459016393442623,-1,0.3838383838383838,0,0.1627906976744186,0,0.6463414634146342,0,0.6455026455026455,0,0.3384615384615385,-2,0.4521739130434782,0,0.2847222222222222,2020
435559,"Suzuki, Kurt",2357,-3.907056869485933,0.438496583143508,0,0.2307692307692307,-1,0.3191489361702128,0,0.1212121212121212,-1,0.6435643564356436,0,0.6461538461538462,0,0.3561643835616438,-1,0.4347826086956521,-1,0.1727272727272727,2020
572287,"Zunino, Mike",1820,-2.695426633958152,0.4506258692628651,0,0.1063829787234042,1,0.4824561403508772,0,0.2280701754385964,-1,0.6548672566371682,-1,0.6388888888888888,0,0.2777777777777778,-1,0.4435483870967742,-1,0.2272727272727272,2020
488771,"Castro, Jason",1809,-0.6264366927981322,0.5035460992907801,0,0.3103448275862069,0,0.5161290322580645,0,0.1428571428571428,-1,0.5585585585585585,0,0.6821192052980133,0,0.4761904761904761,0,0.5460992907801419,0,0.3134328358208955,2020
669221,"Murphy, Sean",2949,-0.1253500566761879,0.4961106309420916,0,0.2207792207792207,0,0.4452554744525547,-1,0.1272727272727272,0,0.6601941747572816,1,0.6718146718146718,-1,0.2602739726027397,1,0.5775862068965517,0,0.2203389830508474,2020
488671,"Avila, Alex",1265,-0.00911199355697,0.4662162162162162,0,0.2333333333333333,0,0.5625,0,0.217391304347826,0,0.6063829787234043,0,0.6142857142857143,0,0.3,0,0.5157894736842106,0,0.1590909090909091,2020
669257,"Smith, Will",2208,-3.711919068233373,0.4527186761229314,0,0.1290322580645161,0,0.4811320754716981,0,0.24,0,0.6222222222222222,-1,0.648,0,0.3835616438356164,-2,0.484375,0,0.2524271844660194,2020
605131,"Barnes, Austin",1930,4.338388472051591,0.5424403183023873,0,0.2051282051282051,0,0.4811320754716981,0,0.1666666666666666,-1,0.5754716981132075,1,0.7443609022556391,1,0.3278688524590163,3,0.6777777777777778,1,0.4712643678160919,2020
621532,"Bemboom, Anthony",1325,1.1634128732281432,0.484,1,0.3,0,0.3673469387755102,0,0.125,0,0.6454545454545455,0,0.6707317073170732,0,0.3478260869565217,0,0.5,0,0.3076923076923077,2020
518735,"Grandal, Yasmani",2680,7.146203197337105,0.5134596211365903,1,0.2857142857142857,1,0.5163934426229508,0,0.1875,-1,0.6363636363636364,1,0.6766467065868264,1,0.4084507042253521,3,0.5789473684210527,1,0.3057851239669421,2020
595978,"Hedges, Austin",1907,1.309213599140323,0.4938941655359565,1,0.2115384615384615,0,0.4534883720930232,0,0.25,0,0.6,0,0.6822916666666666,0,0.2972972972972973,0,0.5478260869565217,1,0.3294117647058823,2020
571466,"Barnhart, Tucker",2647,2.666352995702649,0.5036572622779519,0,0.1884057971014492,0,0.4336283185840708,0,0.1866666666666666,0,0.7050359712230215,1,0.6681222707423581,0,0.3235294117647059,1,0.6312849162011173,0,0.2605042016806723,2020
465041,"Cervelli, Francisco",1113,-1.2690631618810433,0.4795454545454545,0,0.238095238095238,0,0.425531914893617,0,0.0625,1,0.7012987012987013,0,0.6666666666666666,0,0.2758620689655172,-1,0.4661016949152542,-1,0.1538461538461538,2020
547172,"Wolters, Tony",2474,-2.0094286320386563,0.475,0,0.2191780821917808,-1,0.4682539682539682,0,0.2285714285714285,0,0.6419213973799127,-1,0.660377358490566,0,0.4047619047619047,0,0.478494623655914,-1,0.1574074074074074,2020
663698,"Bart, Joey",2212,1.3782481073377624,0.4934601664684899,0,0.2549019607843137,-1,0.3737373737373737,0,0.2765957446808511,0,0.625,0,0.6911764705882353,1,0.4044943820224719,1,0.5157894736842106,1,0.3766233766233766,2020
623168,"Heineman, Tyler",1102,0.1261260645485455,0.5,0,0.074074074074074,0,0.4098360655737705,0,0.3043478260869565,0,0.7121212121212122,-1,0.6382978723404256,0,0.4666666666666667,0,0.5733333333333334,0,0.1875,2020
592200,"Casali, Curt",1959,1.050214399077373,0.5042372881355932,0,0.1551724137931034,0,0.4301075268817204,0,0.2682926829268293,0,0.6440677966101694,1,0.6879432624113475,0,0.375,0,0.6183206106870229,0,0.3297872340425531,2020
545358,"Stassi, Max",2122,1.042826352041688,0.5044699872286079,0,0.15625,0,0.5057471264367817,0,0.2702702702702703,-1,0.592391304347826,1,0.7301587301587301,0,0.3142857142857143,1,0.5815602836879432,1,0.3513513513513513,2020
543877,"Vázquez, Christian",3431,5.623307726044536,0.508460918614021,1,0.2285714285714285,1,0.5135135135135135,0,0.3225806451612903,2,0.6877828054298643,1,0.6766917293233082,0,0.2463768115942029,1,0.5333333333333333,0,0.2520325203252032,2020
620443,"Torrens, Luis",1553,-3.489119793480091,0.4597701149425287,0,0.2051282051282051,0,0.46875,0,0.2,0,0.6384615384615384,-2,0.5619047619047619,0,0.3709677419354839,0,0.4958677685950413,-1,0.1896551724137931,2020
595453,"Wallach, Chad",1039,-0.5732409388289519,0.4621212121212121,0,0.2413793103448276,0,0.5,0,0.1875,0,0.6428571428571429,-1,0.55,0,0.3061224489795918,0,0.5913978494623656,-1,0.2156862745098039,2020
605170,"Caratini, Victor",1517,1.2535901452526357,0.5238907849829352,0,0.1388888888888889,1,0.5875,0,0.3478260869565217,-1,0.6237623762376238,1,0.672,0,0.4333333333333333,0,0.5703125,0,0.2222222222222222,2020
425877,"Molina, Yadier",3040,2.350731772515555,0.5077452667814114,0,0.1511627906976744,0,0.4598540145985401,-1,0.1216216216216216,0,0.6623931623931624,2,0.7409326424870466,0,0.3647058823529411,1,0.6116071428571429,1,0.3023255813953488,2020
547379,"Pérez, Roberto",2065,1.8714362274533032,0.5170239596469105,0,0.0697674418604651,0,0.5353535353535354,0,0.2127659574468085,0,0.664179104477612,1,0.7180851063829787,0,0.3111111111111111,0,0.5547445255474452,1,0.3,2020
595956,"Gallagher, Cam",1454,-0.5565041623554083,0.492619926199262,0,0.1521739130434782,0,0.4142857142857143,0,0.1,0,0.6857142857142857,-1,0.5697674418604651,0,0.4,1,0.6752136752136753,0,0.2241379310344827,2020
455139,"Chirinos, Robinson",2023,-2.225268347521971,0.4654731457800511,0,0.2258064516129032,0,0.4065934065934066,0,0.2040816326530612,0,0.6363636363636364,0,0.7041420118343196,0,0.3658536585365853,-2,0.3935483870967742,0,0.2891566265060241,2020
